created_at,favorite_count,full_text,in_reply_to_screen_name,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
Wed Mar 27 14:35:49 +0000 2024,0,@JPFBASE Komunitas marah-marah meledak nanti kayak Kacchan https://t.co/0341L6gtpX,JPFBASE,0,0,0,https://x.com/NurfaizaHanifa/status/1772995950564516274,"1,43995E+18",NurfaizaHanifa
Wed Mar 27 14:24:54 +0000 2024,0,hrs ny w up di komunitas marah marah tp y sudah lah,,0,0,0,https://x.com/lastbiteee/status/1772993203022557291,"1,56591E+18",lastbiteee
Wed Mar 27 14:14:17 +0000 2024,0,ini harus diapain ya biar komunitas marah-marah ngga lewat teel???,,0,2,0,https://x.com/kyuthw/status/1772990529359245705,"1,12557E+18",kyuthw
Wed Mar 27 14:13:06 +0000 2024,0,Ternyata ada komunitas ramah-ramah selama ini heran knp komunitas marah-marah isinya org curhattt. Eh taunya itu beda komunitas lagiii terkecohh gw,,0,0,0,https://x.com/citrusszl/status/1772990231643369688,"1,74695E+18",citrusszl
Wed Mar 27 13:55:34 +0000 2024,0,@fairpies BETUL KAY. Padahal udah stop di tiap orang punya struggle masing-masing gausah ngebandingin sampe jadi ajang adu nasib. Ah tapi ntar kalo blg begitu ada yang namanya jg komunitas marah-marah wajar lah ,fairpies,0,1,0,https://x.com/goldacela/status/1772985819457786026,"1,75637E+18",goldacela
Wed Mar 27 13:46:25 +0000 2024,0,ini baiknya mengumpat di komunitas marah marah atau mengeluh di komunitas ramah ramah,awndita,0,0,0,https://x.com/awndita/status/1772983516495552696,2312529300,awndita
Wed Mar 27 13:39:21 +0000 2024,0,gue ngetik begitu di komunitas sebelah malah jd nangis pdhl kan itu komunitas buat marah ,,0,0,0,https://x.com/donghaelovme/status/1772981737938645466,139400653,donghaelovme
Wed Mar 27 13:35:25 +0000 2024,0,GIMANA CARANYA MUTE KOMUNITAS MARAH MARAH ANJIR TL GUE JD BAU ,,0,0,0,https://x.com/kalaarthur_/status/1772980748150092235,"1,30364E+18",kalaarthur_
Wed Mar 27 13:31:18 +0000 2024,0,@hugs4zhao Kamu bergabung ke komunitas marah-marah kh btw mkasih ya lov ⭐️⭐️,,0,0,0,https://x.com/lovelickychan/status/1772979714010849372,"1,63778E+18",lovelickychan
Wed Mar 27 13:20:41 +0000 2024,0,Base komunitas marah marah ini kok selalu muncul di timelineku.. apakah ada indikasi aku masuk member vip ,,0,0,0,https://x.com/buruhpengabdian/status/1772977041928765709,20912243,buruhpengabdian
Wed Mar 27 13:20:05 +0000 2024,0,@mochimaxtcha SAMAAA beneran sesering itu Mana persis kayak akun-akun di komunitas marah-marah,mochimaxtcha,0,1,0,https://x.com/ativonmi/status/1772976890900320762,"1,48012E+18",ativonmi
Wed Mar 27 13:15:35 +0000 2024,0,@convomfs Nanti masuk komunitas marah marah kamu https://t.co/2cDXpMaZTO,convomfs,0,0,0,https://x.com/Violalalaw/status/1772975755649028292,"1,73019E+18",Violalalaw
Wed Mar 27 13:05:52 +0000 2024,0,@JPFBASE Komunitas orang stress (dazai) Komunitas marah-marah (chuuya),JPFBASE,0,0,0,https://x.com/KIPASANGINVENTI/status/1772973310780821777,"1,41482E+18",KIPASANGINVENTI
Wed Mar 27 13:02:36 +0000 2024,477,mmf by default sbnrnya aq lbh suka jadi member komunitas ramah-ramah tapi kl soal permenstruasian aq di barisan paling depan komunitas marah-marah ,jilansy,0,1,14,https://x.com/jilansy/status/1772972489469047090,43897705,jilansy
Wed Mar 27 08:55:41 +0000 2024,0,@Hai_Jes kebanyakan yg lewat tu postingan komunitas marah marah ,Hai_Jes,0,1,0,https://x.com/ventikayang/status/1772910350507135161,"1,39021E+18",ventikayang
Wed Mar 27 08:42:07 +0000 2024,0,komunitas ramah-ramah menyenangkan sekali! tempat menyelamatkan diri dari konten marah-marah kekerasan perselingkuhan dan hal-hal negatif lainnya. huwaaa orang-orang ramah berkumpul ️‍,,0,0,0,https://x.com/tiadapasti/status/1772906937941627023,45078256,tiadapasti
Wed Mar 27 07:35:52 +0000 2024,0,@VindhTR Ijin salfok lagi si Komunitas marah marah. L,VindhTR,0,0,0,https://x.com/0tsutsukiM0n/status/1772890265549942877,"1,67791E+18",0tsutsukiM0n
Wed Mar 27 07:04:43 +0000 2024,1,@pmanlixious Benci negaranya tepatnya pengelola negaranya silahkan. Tapi jangan benci negerinya. Ibu Pertiwi pun jangan-jangan sudah gusar dan marah dengan kelakuan macam mereka itu.,pmanlixious,0,0,0,https://x.com/kkpunasional/status/1772882425225322513,"9,77833E+17",kkpunasional
Wed Mar 27 07:03:56 +0000 2024,17,okeyyy~ walau ada beberapa di bagian orang gajelas sama Komunitas marah marah tapi kalian semua ramah kokkk ehehe https://t.co/dtB5gs4ggB,,10,3,9,https://x.com/wennhuii/status/1772882229812932640,"1,62899E+18",wennhuii
Wed Mar 27 07:03:22 +0000 2024,0,postingan komunitas bisa disenyapin ga sih?? capek banget ngeliat twit komunitas marah marah energi gue abis buka twt doanggg,,0,0,0,https://x.com/jyanisuh_/status/1772882084883026322,"1,18892E+18",jyanisuh_
